hog_input_img,rotXdeg,rotYdeg,rotZdeg,distX,distY,distZ,f
hog_input_57020,11,90,133,450,80,860,3900
hog_input_57021,11,90,133,450,80,870,3000
hog_input_57022,11,90,133,450,80,870,3100
hog_input_57023,11,90,133,450,80,870,3200
hog_input_57024,11,90,133,450,80,870,3300
hog_input_57025,11,90,133,450,80,870,3400
hog_input_57026,11,90,133,450,80,870,3500
hog_input_57027,11,90,133,450,80,870,3600
hog_input_57028,11,90,133,450,80,870,3700
hog_input_57029,11,90,133,450,80,870,3800
hog_input_57030,11,90,133,450,80,870,3900
hog_input_57031,11,90,133,450,80,880,3000
hog_input_57032,11,90,133,450,80,880,3100
hog_input_57033,11,90,133,450,80,880,3200
hog_input_57034,11,90,133,450,80,880,3300
hog_input_57035,11,90,133,450,80,880,3400
hog_input_57036,11,90,133,450,80,880,3500
hog_input_57037,11,90,133,450,80,880,3600
hog_input_57038,11,90,133,450,80,880,3700
hog_input_57039,11,90,133,450,80,880,3800
hog_input_57040,11,90,133,450,80,880,3900
hog_input_57041,11,90,133,450,80,890,3000
hog_input_57042,11,90,133,450,80,890,3100
hog_input_57043,11,90,133,450,80,890,3200
hog_input_57044,11,90,133,450,80,890,3300
hog_input_57045,11,90,133,450,80,890,3400
hog_input_57046,11,90,133,450,80,890,3500
hog_input_57047,11,90,133,450,80,890,3600
hog_input_57048,11,90,133,450,80,890,3700
hog_input_57049,11,90,133,450,80,890,3800
hog_input_57050,11,90,133,450,80,890,3900
hog_input_57051,11,90,133,450,80,900,3000
hog_input_57052,11,90,133,450,80,900,3100
hog_input_57053,11,90,133,450,80,900,3200
hog_input_57054,11,90,133,450,80,900,3300
hog_input_57055,11,90,133,450,80,900,3400
hog_input_57056,11,90,133,450,80,900,3500
hog_input_57057,11,90,133,450,80,900,3600
hog_input_57058,11,90,133,450,80,900,3700
hog_input_57059,11,90,133,450,80,900,3800
hog_input_57060,11,90,133,450,80,900,3900
hog_input_57061,11,90,133,450,80,910,3000
hog_input_57062,11,90,133,450,80,910,3100
hog_input_57063,11,90,133,450,80,910,3200
hog_input_57064,11,90,133,450,80,910,3300
hog_input_57065,11,90,133,450,80,910,3400
hog_input_57066,11,90,133,450,80,910,3500
hog_input_57067,11,90,133,450,80,910,3600
hog_input_57068,11,90,133,450,80,910,3700
hog_input_57069,11,90,133,450,80,910,3800
hog_input_57070,11,90,133,450,80,910,3900
hog_input_57071,11,90,133,450,80,920,3000
hog_input_57072,11,90,133,450,80,920,3100
hog_input_57073,11,90,133,450,80,920,3200
hog_input_57074,11,90,133,450,80,920,3300
hog_input_57075,11,90,133,450,80,920,3400
hog_input_57076,11,90,133,450,80,920,3500
hog_input_57077,11,90,133,450,80,920,3600
hog_input_57078,11,90,133,450,80,920,3700
hog_input_57079,11,90,133,450,80,920,3800
hog_input_57080,11,90,133,450,80,920,3900
hog_input_57081,11,90,133,450,80,930,3000
hog_input_57082,11,90,133,450,80,930,3100
hog_input_57083,11,90,133,450,80,930,3200
hog_input_57084,11,90,133,450,80,930,3300
hog_input_57085,11,90,133,450,80,930,3400
hog_input_57086,11,90,133,450,80,930,3500
hog_input_57087,11,90,133,450,80,930,3600
hog_input_57088,11,90,133,450,80,930,3700
hog_input_57089,11,90,133,450,80,930,3800
hog_input_57090,11,90,133,450,80,930,3900
hog_input_57091,11,90,133,450,80,940,3000
hog_input_57092,11,90,133,450,80,940,3100
hog_input_57093,11,90,133,450,80,940,3200
hog_input_57094,11,90,133,450,80,940,3300
hog_input_57095,11,90,133,450,80,940,3400
hog_input_57096,11,90,133,450,80,940,3500
hog_input_57097,11,90,133,450,80,940,3600
hog_input_57098,11,90,133,450,80,940,3700
hog_input_57099,11,90,133,450,80,940,3800
hog_input_57100,11,90,133,450,80,940,3900
hog_input_57101,11,90,133,450,83,850,3000
hog_input_57102,11,90,133,450,83,850,3100
hog_input_57103,11,90,133,450,83,850,3200
hog_input_57104,11,90,133,450,83,850,3300
hog_input_57105,11,90,133,450,83,850,3400
hog_input_57106,11,90,133,450,83,850,3500
hog_input_57107,11,90,133,450,83,850,3600
hog_input_57108,11,90,133,450,83,850,3700
hog_input_57109,11,90,133,450,83,850,3800
hog_input_57110,11,90,133,450,83,850,3900
hog_input_57111,11,90,133,450,83,860,3000
hog_input_57112,11,90,133,450,83,860,3100
hog_input_57113,11,90,133,450,83,860,3200
hog_input_57114,11,90,133,450,83,860,3300
hog_input_57115,11,90,133,450,83,860,3400
hog_input_57116,11,90,133,450,83,860,3500
hog_input_57117,11,90,133,450,83,860,3600
hog_input_57118,11,90,133,450,83,860,3700
hog_input_57119,11,90,133,450,83,860,3800
hog_input_57120,11,90,133,450,83,860,3900
hog_input_57121,11,90,133,450,83,870,3000
hog_input_57122,11,90,133,450,83,870,3100
hog_input_57123,11,90,133,450,83,870,3200
hog_input_57124,11,90,133,450,83,870,3300
hog_input_57125,11,90,133,450,83,870,3400
hog_input_57126,11,90,133,450,83,870,3500
hog_input_57127,11,90,133,450,83,870,3600
hog_input_57128,11,90,133,450,83,870,3700
hog_input_57129,11,90,133,450,83,870,3800
hog_input_57130,11,90,133,450,83,870,3900
hog_input_57131,11,90,133,450,83,880,3000
hog_input_57132,11,90,133,450,83,880,3100
hog_input_57133,11,90,133,450,83,880,3200
hog_input_57134,11,90,133,450,83,880,3300
hog_input_57135,11,90,133,450,83,880,3400
hog_input_57136,11,90,133,450,83,880,3500
hog_input_57137,11,90,133,450,83,880,3600
hog_input_57138,11,90,133,450,83,880,3700
hog_input_57139,11,90,133,450,83,880,3800
hog_input_57140,11,90,133,450,83,880,3900
hog_input_57141,11,90,133,450,83,890,3000
hog_input_57142,11,90,133,450,83,890,3100
hog_input_57143,11,90,133,450,83,890,3200
hog_input_57144,11,90,133,450,83,890,3300
hog_input_57145,11,90,133,450,83,890,3400
hog_input_57146,11,90,133,450,83,890,3500
hog_input_57147,11,90,133,450,83,890,3600
hog_input_57148,11,90,133,450,83,890,3700
hog_input_57149,11,90,133,450,83,890,3800
hog_input_57150,11,90,133,450,83,890,3900
hog_input_57151,11,90,133,450,83,900,3000
hog_input_57152,11,90,133,450,83,900,3100
hog_input_57153,11,90,133,450,83,900,3200
hog_input_57154,11,90,133,450,83,900,3300
hog_input_57155,11,90,133,450,83,900,3400
hog_input_57156,11,90,133,450,83,900,3500
hog_input_57157,11,90,133,450,83,900,3600
hog_input_57158,11,90,133,450,83,900,3700
hog_input_57159,11,90,133,450,83,900,3800
hog_input_57160,11,90,133,450,83,900,3900
hog_input_57161,11,90,133,450,83,910,3000
hog_input_57162,11,90,133,450,83,910,3100
hog_input_57163,11,90,133,450,83,910,3200
hog_input_57164,11,90,133,450,83,910,3300
hog_input_57165,11,90,133,450,83,910,3400
hog_input_57166,11,90,133,450,83,910,3500
hog_input_57167,11,90,133,450,83,910,3600
hog_input_57168,11,90,133,450,83,910,3700
hog_input_57169,11,90,133,450,83,910,3800
hog_input_57170,11,90,133,450,83,910,3900
hog_input_57171,11,90,133,450,83,920,3000
hog_input_57172,11,90,133,450,83,920,3100
hog_input_57173,11,90,133,450,83,920,3200
hog_input_57174,11,90,133,450,83,920,3300
hog_input_57175,11,90,133,450,83,920,3400
hog_input_57176,11,90,133,450,83,920,3500
hog_input_57177,11,90,133,450,83,920,3600
hog_input_57178,11,90,133,450,83,920,3700
hog_input_57179,11,90,133,450,83,920,3800
hog_input_57180,11,90,133,450,83,920,3900
hog_input_57181,11,90,133,450,83,930,3000
hog_input_57182,11,90,133,450,83,930,3100
hog_input_57183,11,90,133,450,83,930,3200
hog_input_57184,11,90,133,450,83,930,3300
hog_input_57185,11,90,133,450,83,930,3400
hog_input_57186,11,90,133,450,83,930,3500
hog_input_57187,11,90,133,450,83,930,3600
hog_input_57188,11,90,133,450,83,930,3700
hog_input_57189,11,90,133,450,83,930,3800
hog_input_57190,11,90,133,450,83,930,3900
hog_input_57191,11,90,133,450,83,940,3000
hog_input_57192,11,90,133,450,83,940,3100
hog_input_57193,11,90,133,450,83,940,3200
hog_input_57194,11,90,133,450,83,940,3300
hog_input_57195,11,90,133,450,83,940,3400
hog_input_57196,11,90,133,450,83,940,3500
hog_input_57197,11,90,133,450,83,940,3600
hog_input_57198,11,90,133,450,83,940,3700
hog_input_57199,11,90,133,450,83,940,3800
hog_input_57200,11,90,133,450,83,940,3900
hog_input_57201,11,90,133,450,86,850,3000
hog_input_57202,11,90,133,450,86,850,3100
hog_input_57203,11,90,133,450,86,850,3200
hog_input_57204,11,90,133,450,86,850,3300
hog_input_57205,11,90,133,450,86,850,3400
hog_input_57206,11,90,133,450,86,850,3500
hog_input_57207,11,90,133,450,86,850,3600
hog_input_57208,11,90,133,450,86,850,3700
hog_input_57209,11,90,133,450,86,850,3800
hog_input_57210,11,90,133,450,86,850,3900
hog_input_57211,11,90,133,450,86,860,3000
hog_input_57212,11,90,133,450,86,860,3100
hog_input_57213,11,90,133,450,86,860,3200
hog_input_57214,11,90,133,450,86,860,3300
hog_input_57215,11,90,133,450,86,860,3400
hog_input_57216,11,90,133,450,86,860,3500
hog_input_57217,11,90,133,450,86,860,3600
hog_input_57218,11,90,133,450,86,860,3700
hog_input_57219,11,90,133,450,86,860,3800
hog_input_57220,11,90,133,450,86,860,3900
hog_input_57221,11,90,133,450,86,870,3000
hog_input_57222,11,90,133,450,86,870,3100
hog_input_57223,11,90,133,450,86,870,3200
hog_input_57224,11,90,133,450,86,870,3300
hog_input_57225,11,90,133,450,86,870,3400
hog_input_57226,11,90,133,450,86,870,3500
hog_input_57227,11,90,133,450,86,870,3600
hog_input_57228,11,90,133,450,86,870,3700
hog_input_57229,11,90,133,450,86,870,3800
hog_input_57230,11,90,133,450,86,870,3900
hog_input_57231,11,90,133,450,86,880,3000
hog_input_57232,11,90,133,450,86,880,3100
hog_input_57233,11,90,133,450,86,880,3200
hog_input_57234,11,90,133,450,86,880,3300
hog_input_57235,11,90,133,450,86,880,3400
hog_input_57236,11,90,133,450,86,880,3500
hog_input_57237,11,90,133,450,86,880,3600
hog_input_57238,11,90,133,450,86,880,3700
hog_input_57239,11,90,133,450,86,880,3800
hog_input_57240,11,90,133,450,86,880,3900
hog_input_57241,11,90,133,450,86,890,3000
hog_input_57242,11,90,133,450,86,890,3100
hog_input_57243,11,90,133,450,86,890,3200
hog_input_57244,11,90,133,450,86,890,3300
hog_input_57245,11,90,133,450,86,890,3400
hog_input_57246,11,90,133,450,86,890,3500
hog_input_57247,11,90,133,450,86,890,3600
hog_input_57248,11,90,133,450,86,890,3700
hog_input_57249,11,90,133,450,86,890,3800
hog_input_57250,11,90,133,450,86,890,3900
hog_input_57251,11,90,133,450,86,900,3000
hog_input_57252,11,90,133,450,86,900,3100
hog_input_57253,11,90,133,450,86,900,3200
hog_input_57254,11,90,133,450,86,900,3300
hog_input_57255,11,90,133,450,86,900,3400
hog_input_57256,11,90,133,450,86,900,3500
hog_input_57257,11,90,133,450,86,900,3600
hog_input_57258,11,90,133,450,86,900,3700
hog_input_57259,11,90,133,450,86,900,3800
hog_input_57260,11,90,133,450,86,900,3900
hog_input_57261,11,90,133,450,86,910,3000
hog_input_57262,11,90,133,450,86,910,3100
hog_input_57263,11,90,133,450,86,910,3200
hog_input_57264,11,90,133,450,86,910,3300
hog_input_57265,11,90,133,450,86,910,3400
hog_input_57266,11,90,133,450,86,910,3500
hog_input_57267,11,90,133,450,86,910,3600
hog_input_57268,11,90,133,450,86,910,3700
hog_input_57269,11,90,133,450,86,910,3800
hog_input_57270,11,90,133,450,86,910,3900
hog_input_57271,11,90,133,450,86,920,3000
hog_input_57272,11,90,133,450,86,920,3100
hog_input_57273,11,90,133,450,86,920,3200
hog_input_57274,11,90,133,450,86,920,3300
hog_input_57275,11,90,133,450,86,920,3400
hog_input_57276,11,90,133,450,86,920,3500
hog_input_57277,11,90,133,450,86,920,3600
hog_input_57278,11,90,133,450,86,920,3700
hog_input_57279,11,90,133,450,86,920,3800
hog_input_57280,11,90,133,450,86,920,3900
hog_input_57281,11,90,133,450,86,930,3000
hog_input_57282,11,90,133,450,86,930,3100
hog_input_57283,11,90,133,450,86,930,3200
hog_input_57284,11,90,133,450,86,930,3300
hog_input_57285,11,90,133,450,86,930,3400
hog_input_57286,11,90,133,450,86,930,3500
hog_input_57287,11,90,133,450,86,930,3600
hog_input_57288,11,90,133,450,86,930,3700
hog_input_57289,11,90,133,450,86,930,3800
hog_input_57290,11,90,133,450,86,930,3900
hog_input_57291,11,90,133,450,86,940,3000
hog_input_57292,11,90,133,450,86,940,3100
hog_input_57293,11,90,133,450,86,940,3200
hog_input_57294,11,90,133,450,86,940,3300
hog_input_57295,11,90,133,450,86,940,3400
hog_input_57296,11,90,133,450,86,940,3500
hog_input_57297,11,90,133,450,86,940,3600
hog_input_57298,11,90,133,450,86,940,3700
hog_input_57299,11,90,133,450,86,940,3800
hog_input_57300,11,90,133,450,86,940,3900
hog_input_57301,11,90,133,450,89,850,3000
hog_input_57302,11,90,133,450,89,850,3100
hog_input_57303,11,90,133,450,89,850,3200
hog_input_57304,11,90,133,450,89,850,3300
hog_input_57305,11,90,133,450,89,850,3400
hog_input_57306,11,90,133,450,89,850,3500
hog_input_57307,11,90,133,450,89,850,3600
hog_input_57308,11,90,133,450,89,850,3700
hog_input_57309,11,90,133,450,89,850,3800
hog_input_57310,11,90,133,450,89,850,3900
hog_input_57311,11,90,133,450,89,860,3000
hog_input_57312,11,90,133,450,89,860,3100
hog_input_57313,11,90,133,450,89,860,3200
hog_input_57314,11,90,133,450,89,860,3300
hog_input_57315,11,90,133,450,89,860,3400
hog_input_57316,11,90,133,450,89,860,3500
hog_input_57317,11,90,133,450,89,860,3600
hog_input_57318,11,90,133,450,89,860,3700
hog_input_57319,11,90,133,450,89,860,3800
hog_input_57320,11,90,133,450,89,860,3900
hog_input_57321,11,90,133,450,89,870,3000
hog_input_57322,11,90,133,450,89,870,3100
hog_input_57323,11,90,133,450,89,870,3200
hog_input_57324,11,90,133,450,89,870,3300
hog_input_57325,11,90,133,450,89,870,3400
hog_input_57326,11,90,133,450,89,870,3500
hog_input_57327,11,90,133,450,89,870,3600
hog_input_57328,11,90,133,450,89,870,3700
hog_input_57329,11,90,133,450,89,870,3800
hog_input_57330,11,90,133,450,89,870,3900
hog_input_57331,11,90,133,450,89,880,3000
hog_input_57332,11,90,133,450,89,880,3100
hog_input_57333,11,90,133,450,89,880,3200
hog_input_57334,11,90,133,450,89,880,3300
hog_input_57335,11,90,133,450,89,880,3400
hog_input_57336,11,90,133,450,89,880,3500
hog_input_57337,11,90,133,450,89,880,3600
hog_input_57338,11,90,133,450,89,880,3700
hog_input_57339,11,90,133,450,89,880,3800
hog_input_57340,11,90,133,450,89,880,3900
hog_input_57341,11,90,133,450,89,890,3000
hog_input_57342,11,90,133,450,89,890,3100
hog_input_57343,11,90,133,450,89,890,3200
hog_input_57344,11,90,133,450,89,890,3300
hog_input_57345,11,90,133,450,89,890,3400
hog_input_57346,11,90,133,450,89,890,3500
hog_input_57347,11,90,133,450,89,890,3600
hog_input_57348,11,90,133,450,89,890,3700
hog_input_57349,11,90,133,450,89,890,3800
hog_input_57350,11,90,133,450,89,890,3900
hog_input_57351,11,90,133,450,89,900,3000
hog_input_57352,11,90,133,450,89,900,3100
hog_input_57353,11,90,133,450,89,900,3200
hog_input_57354,11,90,133,450,89,900,3300
hog_input_57355,11,90,133,450,89,900,3400
hog_input_57356,11,90,133,450,89,900,3500
hog_input_57357,11,90,133,450,89,900,3600
hog_input_57358,11,90,133,450,89,900,3700
hog_input_57359,11,90,133,450,89,900,3800
hog_input_57360,11,90,133,450,89,900,3900
hog_input_57361,11,90,133,450,89,910,3000
hog_input_57362,11,90,133,450,89,910,3100
hog_input_57363,11,90,133,450,89,910,3200
hog_input_57364,11,90,133,450,89,910,3300
hog_input_57365,11,90,133,450,89,910,3400
hog_input_57366,11,90,133,450,89,910,3500
hog_input_57367,11,90,133,450,89,910,3600
hog_input_57368,11,90,133,450,89,910,3700
hog_input_57369,11,90,133,450,89,910,3800
hog_input_57370,11,90,133,450,89,910,3900
hog_input_57371,11,90,133,450,89,920,3000
hog_input_57372,11,90,133,450,89,920,3100
hog_input_57373,11,90,133,450,89,920,3200
hog_input_57374,11,90,133,450,89,920,3300
hog_input_57375,11,90,133,450,89,920,3400
hog_input_57376,11,90,133,450,89,920,3500
hog_input_57377,11,90,133,450,89,920,3600
hog_input_57378,11,90,133,450,89,920,3700
hog_input_57379,11,90,133,450,89,920,3800
hog_input_57380,11,90,133,450,89,920,3900
hog_input_57381,11,90,133,450,89,930,3000
hog_input_57382,11,90,133,450,89,930,3100
hog_input_57383,11,90,133,450,89,930,3200
hog_input_57384,11,90,133,450,89,930,3300
hog_input_57385,11,90,133,450,89,930,3400
hog_input_57386,11,90,133,450,89,930,3500
hog_input_57387,11,90,133,450,89,930,3600
hog_input_57388,11,90,133,450,89,930,3700
hog_input_57389,11,90,133,450,89,930,3800
hog_input_57390,11,90,133,450,89,930,3900
hog_input_57391,11,90,133,450,89,940,3000
hog_input_57392,11,90,133,450,89,940,3100
hog_input_57393,11,90,133,450,89,940,3200
hog_input_57394,11,90,133,450,89,940,3300
hog_input_57395,11,90,133,450,89,940,3400
hog_input_57396,11,90,133,450,89,940,3500
hog_input_57397,11,90,133,450,89,940,3600
hog_input_57398,11,90,133,450,89,940,3700
hog_input_57399,11,90,133,450,89,940,3800
hog_input_57400,11,90,133,450,89,940,3900
hog_input_57401,11,90,133,450,92,850,3000
hog_input_57402,11,90,133,450,92,850,3100
hog_input_57403,11,90,133,450,92,850,3200
hog_input_57404,11,90,133,450,92,850,3300
hog_input_57405,11,90,133,450,92,850,3400
hog_input_57406,11,90,133,450,92,850,3500
hog_input_57407,11,90,133,450,92,850,3600
hog_input_57408,11,90,133,450,92,850,3700
hog_input_57409,11,90,133,450,92,850,3800
hog_input_57410,11,90,133,450,92,850,3900
hog_input_57411,11,90,133,450,92,860,3000
hog_input_57412,11,90,133,450,92,860,3100
hog_input_57413,11,90,133,450,92,860,3200
hog_input_57414,11,90,133,450,92,860,3300
hog_input_57415,11,90,133,450,92,860,3400
hog_input_57416,11,90,133,450,92,860,3500
hog_input_57417,11,90,133,450,92,860,3600
hog_input_57418,11,90,133,450,92,860,3700
hog_input_57419,11,90,133,450,92,860,3800
hog_input_57420,11,90,133,450,92,860,3900
hog_input_57421,11,90,133,450,92,870,3000
hog_input_57422,11,90,133,450,92,870,3100
hog_input_57423,11,90,133,450,92,870,3200
hog_input_57424,11,90,133,450,92,870,3300
hog_input_57425,11,90,133,450,92,870,3400
hog_input_57426,11,90,133,450,92,870,3500
hog_input_57427,11,90,133,450,92,870,3600
hog_input_57428,11,90,133,450,92,870,3700
hog_input_57429,11,90,133,450,92,870,3800
hog_input_57430,11,90,133,450,92,870,3900
hog_input_57431,11,90,133,450,92,880,3000
hog_input_57432,11,90,133,450,92,880,3100
hog_input_57433,11,90,133,450,92,880,3200
hog_input_57434,11,90,133,450,92,880,3300
hog_input_57435,11,90,133,450,92,880,3400
hog_input_57436,11,90,133,450,92,880,3500
hog_input_57437,11,90,133,450,92,880,3600
hog_input_57438,11,90,133,450,92,880,3700
hog_input_57439,11,90,133,450,92,880,3800
hog_input_57440,11,90,133,450,92,880,3900
hog_input_57441,11,90,133,450,92,890,3000
hog_input_57442,11,90,133,450,92,890,3100
hog_input_57443,11,90,133,450,92,890,3200
hog_input_57444,11,90,133,450,92,890,3300
hog_input_57445,11,90,133,450,92,890,3400
hog_input_57446,11,90,133,450,92,890,3500
hog_input_57447,11,90,133,450,92,890,3600
hog_input_57448,11,90,133,450,92,890,3700
hog_input_57449,11,90,133,450,92,890,3800
hog_input_57450,11,90,133,450,92,890,3900
hog_input_57451,11,90,133,450,92,900,3000
hog_input_57452,11,90,133,450,92,900,3100
hog_input_57453,11,90,133,450,92,900,3200
hog_input_57454,11,90,133,450,92,900,3300
hog_input_57455,11,90,133,450,92,900,3400
hog_input_57456,11,90,133,450,92,900,3500
hog_input_57457,11,90,133,450,92,900,3600
hog_input_57458,11,90,133,450,92,900,3700
hog_input_57459,11,90,133,450,92,900,3800
hog_input_57460,11,90,133,450,92,900,3900
hog_input_57461,11,90,133,450,92,910,3000
hog_input_57462,11,90,133,450,92,910,3100
hog_input_57463,11,90,133,450,92,910,3200
hog_input_57464,11,90,133,450,92,910,3300
hog_input_57465,11,90,133,450,92,910,3400
hog_input_57466,11,90,133,450,92,910,3500
hog_input_57467,11,90,133,450,92,910,3600
hog_input_57468,11,90,133,450,92,910,3700
hog_input_57469,11,90,133,450,92,910,3800
hog_input_57470,11,90,133,450,92,910,3900
hog_input_57471,11,90,133,450,92,920,3000
hog_input_57472,11,90,133,450,92,920,3100
hog_input_57473,11,90,133,450,92,920,3200
hog_input_57474,11,90,133,450,92,920,3300
hog_input_57475,11,90,133,450,92,920,3400
hog_input_57476,11,90,133,450,92,920,3500
hog_input_57477,11,90,133,450,92,920,3600
hog_input_57478,11,90,133,450,92,920,3700
hog_input_57479,11,90,133,450,92,920,3800
hog_input_57480,11,90,133,450,92,920,3900
hog_input_57481,11,90,133,450,92,930,3000
hog_input_57482,11,90,133,450,92,930,3100
hog_input_57483,11,90,133,450,92,930,3200
hog_input_57484,11,90,133,450,92,930,3300
hog_input_57485,11,90,133,450,92,930,3400
hog_input_57486,11,90,133,450,92,930,3500
hog_input_57487,11,90,133,450,92,930,3600
hog_input_57488,11,90,133,450,92,930,3700
hog_input_57489,11,90,133,450,92,930,3800
hog_input_57490,11,90,133,450,92,930,3900
hog_input_57491,11,90,133,450,92,940,3000
hog_input_57492,11,90,133,450,92,940,3100
hog_input_57493,11,90,133,450,92,940,3200
hog_input_57494,11,90,133,450,92,940,3300
hog_input_57495,11,90,133,450,92,940,3400
hog_input_57496,11,90,133,450,92,940,3500
hog_input_57497,11,90,133,450,92,940,3600
hog_input_57498,11,90,133,450,92,940,3700
hog_input_57499,11,90,133,450,92,940,3800
hog_input_57500,11,90,133,450,92,940,3900
hog_input_57501,11,90,133,450,95,850,3000
hog_input_57502,11,90,133,450,95,850,3100
hog_input_57503,11,90,133,450,95,850,3200
hog_input_57504,11,90,133,450,95,850,3300
hog_input_57505,11,90,133,450,95,850,3400
hog_input_57506,11,90,133,450,95,850,3500
hog_input_57507,11,90,133,450,95,850,3600
hog_input_57508,11,90,133,450,95,850,3700
hog_input_57509,11,90,133,450,95,850,3800
hog_input_57510,11,90,133,450,95,850,3900
hog_input_57511,11,90,133,450,95,860,3000
hog_input_57512,11,90,133,450,95,860,3100
hog_input_57513,11,90,133,450,95,860,3200
hog_input_57514,11,90,133,450,95,860,3300
hog_input_57515,11,90,133,450,95,860,3400
hog_input_57516,11,90,133,450,95,860,3500
hog_input_57517,11,90,133,450,95,860,3600
hog_input_57518,11,90,133,450,95,860,3700
hog_input_57519,11,90,133,450,95,860,3800
hog_input_57520,11,90,133,450,95,860,3900
hog_input_57521,11,90,133,450,95,870,3000
hog_input_57522,11,90,133,450,95,870,3100
hog_input_57523,11,90,133,450,95,870,3200
hog_input_57524,11,90,133,450,95,870,3300
hog_input_57525,11,90,133,450,95,870,3400
hog_input_57526,11,90,133,450,95,870,3500
hog_input_57527,11,90,133,450,95,870,3600
hog_input_57528,11,90,133,450,95,870,3700
hog_input_57529,11,90,133,450,95,870,3800
hog_input_57530,11,90,133,450,95,870,3900
hog_input_57531,11,90,133,450,95,880,3000
hog_input_57532,11,90,133,450,95,880,3100
hog_input_57533,11,90,133,450,95,880,3200
hog_input_57534,11,90,133,450,95,880,3300
hog_input_57535,11,90,133,450,95,880,3400
hog_input_57536,11,90,133,450,95,880,3500
hog_input_57537,11,90,133,450,95,880,3600
hog_input_57538,11,90,133,450,95,880,3700
hog_input_57539,11,90,133,450,95,880,3800
hog_input_57540,11,90,133,450,95,880,3900
hog_input_57541,11,90,133,450,95,890,3000
hog_input_57542,11,90,133,450,95,890,3100
hog_input_57543,11,90,133,450,95,890,3200
hog_input_57544,11,90,133,450,95,890,3300
hog_input_57545,11,90,133,450,95,890,3400
hog_input_57546,11,90,133,450,95,890,3500
hog_input_57547,11,90,133,450,95,890,3600
hog_input_57548,11,90,133,450,95,890,3700
hog_input_57549,11,90,133,450,95,890,3800
hog_input_57550,11,90,133,450,95,890,3900
hog_input_57551,11,90,133,450,95,900,3000
hog_input_57552,11,90,133,450,95,900,3100
hog_input_57553,11,90,133,450,95,900,3200
hog_input_57554,11,90,133,450,95,900,3300
hog_input_57555,11,90,133,450,95,900,3400
hog_input_57556,11,90,133,450,95,900,3500
hog_input_57557,11,90,133,450,95,900,3600
hog_input_57558,11,90,133,450,95,900,3700
hog_input_57559,11,90,133,450,95,900,3800
hog_input_57560,11,90,133,450,95,900,3900
hog_input_57561,11,90,133,450,95,910,3000
hog_input_57562,11,90,133,450,95,910,3100
hog_input_57563,11,90,133,450,95,910,3200
hog_input_57564,11,90,133,450,95,910,3300
hog_input_57565,11,90,133,450,95,910,3400
hog_input_57566,11,90,133,450,95,910,3500
hog_input_57567,11,90,133,450,95,910,3600
hog_input_57568,11,90,133,450,95,910,3700
hog_input_57569,11,90,133,450,95,910,3800
hog_input_57570,11,90,133,450,95,910,3900
hog_input_57571,11,90,133,450,95,920,3000
hog_input_57572,11,90,133,450,95,920,3100
hog_input_57573,11,90,133,450,95,920,3200
hog_input_57574,11,90,133,450,95,920,3300
hog_input_57575,11,90,133,450,95,920,3400
hog_input_57576,11,90,133,450,95,920,3500
hog_input_57577,11,90,133,450,95,920,3600
hog_input_57578,11,90,133,450,95,920,3700
hog_input_57579,11,90,133,450,95,920,3800
hog_input_57580,11,90,133,450,95,920,3900
hog_input_57581,11,90,133,450,95,930,3000
hog_input_57582,11,90,133,450,95,930,3100
hog_input_57583,11,90,133,450,95,930,3200
hog_input_57584,11,90,133,450,95,930,3300
hog_input_57585,11,90,133,450,95,930,3400
hog_input_57586,11,90,133,450,95,930,3500
hog_input_57587,11,90,133,450,95,930,3600
hog_input_57588,11,90,133,450,95,930,3700
hog_input_57589,11,90,133,450,95,930,3800
hog_input_57590,11,90,133,450,95,930,3900
hog_input_57591,11,90,133,450,95,940,3000
hog_input_57592,11,90,133,450,95,940,3100
hog_input_57593,11,90,133,450,95,940,3200
hog_input_57594,11,90,133,450,95,940,3300
hog_input_57595,11,90,133,450,95,940,3400
hog_input_57596,11,90,133,450,95,940,3500
hog_input_57597,11,90,133,450,95,940,3600
hog_input_57598,11,90,133,450,95,940,3700
hog_input_57599,11,90,133,450,95,940,3800
hog_input_57600,11,90,133,450,95,940,3900
hog_input_57601,11,90,133,460,80,850,3000
hog_input_57602,11,90,133,460,80,850,3100
hog_input_57603,11,90,133,460,80,850,3200
hog_input_57604,11,90,133,460,80,850,3300
hog_input_57605,11,90,133,460,80,850,3400
hog_input_57606,11,90,133,460,80,850,3500
hog_input_57607,11,90,133,460,80,850,3600
hog_input_57608,11,90,133,460,80,850,3700
hog_input_57609,11,90,133,460,80,850,3800
hog_input_57610,11,90,133,460,80,850,3900
hog_input_57611,11,90,133,460,80,860,3000
hog_input_57612,11,90,133,460,80,860,3100
hog_input_57613,11,90,133,460,80,860,3200
hog_input_57614,11,90,133,460,80,860,3300
hog_input_57615,11,90,133,460,80,860,3400
hog_input_57616,11,90,133,460,80,860,3500
hog_input_57617,11,90,133,460,80,860,3600
hog_input_57618,11,90,133,460,80,860,3700
hog_input_57619,11,90,133,460,80,860,3800
hog_input_57620,11,90,133,460,80,860,3900
hog_input_57621,11,90,133,460,80,870,3000
hog_input_57622,11,90,133,460,80,870,3100
hog_input_57623,11,90,133,460,80,870,3200
hog_input_57624,11,90,133,460,80,870,3300
hog_input_57625,11,90,133,460,80,870,3400
